ID,Name,Sprite,Shiny Sprite,Hidden Ability
841,Flapple,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0841_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0841_000_mf_n_00000000_f_r.png""",
841_gmax,Gmax Flapple,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0841_000_mf_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0841_000_mf_g_00000000_f_r.png""",
842,Appletun,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0842_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0842_000_mf_n_00000000_f_r.png""",
842_gmax,Gmax Appletun,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0841_000_mf_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0841_000_mf_g_00000000_f_r.png""",
843,Silicobra,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0843_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0843_000_mf_n_00000000_f_r.png""",
844,Sandaconda,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0844_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0844_000_mf_n_00000000_f_r.png""",
844_gmax,Gmax Sandaconda,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0844_000_mf_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0844_000_mf_g_00000000_f_r.png""",
845,Cramorant,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0845_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0845_000_mf_n_00000000_f_r.png""",
845_schling,Cramorant Gulping,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0845_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0845_001_mf_n_00000000_f_r.png""",
845_schling_pikachu,Cramorant Gorging,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0845_002_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0845_002_mf_n_00000000_f_r.png""",
846,Arrokuda,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0846_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0846_000_mf_n_00000000_f_r.png""",
847,Barraskewda,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0847_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0847_000_mf_n_00000000_f_r.png""",
848,Toxel,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0848_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0848_000_mf_n_00000000_f_r.png""",
849,Toxtricity,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0849_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0849_000_mf_n_00000000_f_r.png""",
849_hoch,Toxtricity Amped,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0849_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0849_000_mf_n_00000000_f_r.png""",
849_tief,Toxtricity Low Key,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0849_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0849_001_mf_n_00000000_f_r.png""",
849_gmax,Gmax Toxtricity,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0849_000_mf_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0849_000_mf_g_00000000_f_r.png""",
850,Sizzlipede,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0850_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0850_000_mf_n_00000000_f_r.png""",
851,Centiskorch,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0851_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0851_000_mf_n_00000000_f_r.png""",
851_gmax,Gmax Centiskorch,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0851_000_mf_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0851_000_mf_g_00000000_f_r.png""",
852,Clobbopus,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0852_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0852_000_mf_n_00000000_f_r.png""",
853,Grapploct,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0853_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0853_000_mf_n_00000000_f_r.png""",
854,Sinistea,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0854_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0854_000_uk_n_00000000_f_r.png""",
854_fälschung,Sinistea Phony,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0854_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0854_000_uk_n_00000000_f_r.png""",
854_original, Sinistea Antique,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0854_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0854_000_uk_n_00000000_f_r.png""",
855,Polteageist,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0855_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0855_000_uk_n_00000000_f_r.png""",
855_fälschung,Polteageist Phony,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0855_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0855_000_uk_n_00000000_f_r.png""",
855_original,Polteageist Antique,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0855_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0855_000_uk_n_00000000_f_r.png""",
856,Hatenna,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0856_000_fo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0856_000_fo_n_00000000_f_r.png""",
857,Hattrem,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0857_000_fo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0857_000_fo_n_00000000_f_r.png""",
858,Hatterene,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0858_000_fo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0858_000_fo_n_00000000_f_r.png""",
858_gmax,Gmax Hatterene,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0858_000_fo_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0858_000_fo_g_00000000_f_r.png""",
859,Impidimp,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0859_000_mo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0859_000_mo_n_00000000_f_r.png""",
860,Morgrem,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0860_000_mo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0860_000_mo_n_00000000_f_r.png""",
861,Grimmsnarl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0861_000_mo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0861_000_mo_n_00000000_f_r.png""",
861_gmax,Gmax Grimmsnarl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0861_000_mo_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0861_000_mo_g_00000000_f_r.png""",
862,Obstagoon,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0862_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0862_000_mf_n_00000000_f_r.png""",
863,Perrserker,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0863_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0863_000_mf_n_00000000_f_r.png""",
864,Cursola,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0864_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0864_000_mf_n_00000000_f_r.png""",
865,Sirfetch'd,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0865_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0865_000_mf_n_00000000_f_r.png""",
866,Mr. Rime,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0866_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0866_000_mf_n_00000000_f_r.png""",
867,Runerigus,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0867_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0867_000_mf_n_00000000_f_r.png""",
868,Milcery,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0868_000_fo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0868_000_fo_n_00000000_f_r.png""",
869,Alcremie,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000000_f_r.png""",
869_berry_vanilla_cream,Alcremie Berry Vanilla Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000001_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000001_f_r.png""",
869_berry_ruby_cream,Alcremie Berry Ruby Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_001_fo_n_00000001_f_n.png""",,
869_berry_caramel_swirl,Alcremie Berry Caramel Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_007_fo_n_00000001_f_n.png""",,
869_berry_ruby_swirl,Alcremie Berry Ruby Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_006_fo_n_00000001_f_n.png""",,
869_berry_matcha_cream,Alcremie Berry Matcha Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_002_fo_n_00000001_f_n.png""",,
869_berry_salted_cream,Alcremie Berry Salted Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_005_fo_n_00000001_f_n.png""",,
869_berry_lemon_cream,Alcremie Berry Lemon Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_004_fo_n_00000001_f_n.png""",,
869_berry_mint_cream,Alcremie Berry Mint Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_003_fo_n_00000001_f_n.png""",,
869_berry_rainbow_swirl,Alcremie Berry Rainbow Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_008_fo_n_00000001_f_n.png""",,
869_flower_vanilla_cream,Alcremie Flower Vanilla Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000005_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000005_f_r.png""",
869_flower_ruby_cream,Alcremie Flower Ruby Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_001_fo_n_00000005_f_n.png""",,
869_flower_caramel_swirl,Alcremie Flower Caramel Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_007_fo_n_00000005_f_n.png""",,
869_flower_ruby_swirl,Alcremie Flower Ruby Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_006_fo_n_00000005_f_n.png""",,
869_flower_matcha_cream,Alcremie Flower Matcha Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_002_fo_n_00000005_f_n.png""",,
869_flower_salted_cream,Alcremie Flower Salted Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_005_fo_n_00000005_f_n.png""",,
869_flower_lemon_cream,Alcremie Flower Lemon Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_004_fo_n_00000005_f_n.png""",,
869_flower_mint_cream,Alcremie Flower Mint Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_003_fo_n_00000005_f_n.png""",,
869_flower_rainbow_swirl,Alcremie Flower Rainbow Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_008_fo_n_00000005_f_n.png""",,
869_strawberry_vanilla_cream,Alcremie Strawberry Vanilla Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000000_f_r.png""",
869_strawberry_ruby_cream,Alcremie Strawberry Ruby Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_001_fo_n_00000000_f_n.png""",,
869_strawberry_caramel_swirl,Alcremie Strawberry Caramel Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_007_fo_n_00000000_f_n.png""",,
869_strawberry_ruby_swirl,Alcremie Strawberry Ruby Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_006_fo_n_00000000_f_n.png""",,
869_strawberry_matcha_cream,Alcremie Strawberry Matcha Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_002_fo_n_00000000_f_n.png""",,
869_strawberry_salted_cream,Alcremie Strawberry Salted Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_005_fo_n_00000000_f_n.png""",,
869_strawberry_lemon_cream,Alcremie Strawberry Lemon Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_004_fo_n_00000000_f_n.png""",,
869_strawberry_mint_cream,Alcremie Strawberry Mint Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_003_fo_n_00000000_f_n.png""",,
869_strawberry_rainbow_swirl,Alcremie Strawberry Rainbow Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_008_fo_n_00000000_f_n.png""",,
869_heart_vanilla_cream,Alcremie Heart Vanilla Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000002_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000002_f_r.png""",
869_heart_ruby_cream,Alcremie Heart Ruby Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_001_fo_n_00000002_f_n.png""",,
869_heart_caramel_swirl,Alcremie Heart Caramel Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_007_fo_n_00000002_f_n.png""",,
869_heart_ruby_swirl,Alcremie Heart Ruby Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_006_fo_n_00000002_f_n.png""",,
869_heart_matcha_cream,Alcremie Heart Matcha Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_002_fo_n_00000002_f_n.png""",,
869_heart_salted_cream,Alcremie Heart Salted Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_005_fo_n_00000002_f_n.png""",,
869_heart_lemon_cream,Alcremie Heart Lemon Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_004_fo_n_00000002_f_n.png""",,
869_heart_mint_cream,Alcremie Heart Mint Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_003_fo_n_00000002_f_n.png""",,
869_heart_rainbow_swirl,Alcremie Heart Rainbow Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_008_fo_n_00000002_f_n.png""",,
869_clover_vanilla_cream,Alcremie Clover Vanilla Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000004_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000004_f_r.png""",
869_clover_ruby_cream,Alcremie Clover Ruby Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_001_fo_n_00000004_f_n.png""",,
869_clover_caramel_swirl,Alcremie Clover Caramel Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_007_fo_n_00000004_f_n.png""",,
869_clover_ruby_swirl,Alcremie Clover Ruby Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_006_fo_n_00000004_f_n.png""",,
869_clover_matcha_cream,Alcremie Clover Matcha Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_002_fo_n_00000004_f_n.png""",,
869_clover_salted_cream,Alcremie Clover Salted Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_005_fo_n_00000004_f_n.png""",,
869_clover_lemon_cream,Alcremie Clover Lemon Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_004_fo_n_00000004_f_n.png""",,
869_clover_mint_cream,Alcremie Clover Mint Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_003_fo_n_00000004_f_n.png""",,
869_clover_rainbow_swirl,Alcremie Clover Rainbow Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_008_fo_n_00000004_f_n.png""",,
869_ribbon_vanilla_cream,Alcremie Ribbon Vanilla Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000006_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000006_f_r.png""",
869_ribbon_ruby_cream,Alcremie Ribbon Ruby Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_001_fo_n_00000006_f_n.png""",,
869_ribbon_caramel_swirl,Alcremie Ribbon Caramel Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_007_fo_n_00000006_f_n.png""",,
869_ribbon_ruby_swirl,Alcremie Ribbon Ruby Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_006_fo_n_00000006_f_n.png""",,
869_ribbon_matcha_cream,Alcremie Ribbon Matcha Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_002_fo_n_00000006_f_n.png""",,
869_ribbon_salted_cream,Alcremie Ribbon Salted Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_005_fo_n_00000006_f_n.png""",,
869_ribbon_lemon_cream,Alcremie Ribbon Lemon Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_004_fo_n_00000006_f_n.png""",,
869_ribbon_mint_cream,Alcremie Ribbon Mint Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_003_fo_n_00000006_f_n.png""",,
869_ribbon_rainbow_swirl,Alcremie Ribbon Rainbow Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_008_fo_n_00000006_f_n.png""",,
869_star_vanilla_cream,Alcremie Star Vanilla Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000003_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_n_00000003_f_r.png""",
869_star_ruby_cream,Alcremie Star Ruby Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_001_fo_n_00000003_f_n.png""",,
869_star_caramel_swirl,Alcremie Star Caramel Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_007_fo_n_00000003_f_n.png""",,
869_star_ruby_swirl,Alcremie Star Ruby Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_006_fo_n_00000003_f_n.png""",,
869_star_matcha_cream,Alcremie Star Matcha Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_002_fo_n_00000003_f_n.png""",,
869_star_salted_cream,Alcremie Star Salted Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_005_fo_n_00000003_f_n.png""",,
869_star_lemon_cream,Alcremie Star Lemon Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_004_fo_n_00000003_f_n.png""",,
869_star_mint_cream,Alcremie Star Mint Cream,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_003_fo_n_00000003_f_n.png""",,
869_star_rainbow_swirl,Alcremie Star Rainbow Swirl,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_008_fo_n_00000003_f_n.png""",,
869_gmax,Gmax Alcremie,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0869_000_fo_g_00000000_f_r.png""",
870,Falinks,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0870_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0870_000_uk_n_00000000_f_r.png""",
871,Pincurchin,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0871_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0871_000_mf_n_00000000_f_r.png""",
872,Snom,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0872_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0872_000_mf_n_00000000_f_r.png""",
873,Frosmoth,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0873_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0873_000_mf_n_00000000_f_r.png""",
874,Stonjourner,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0874_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0874_000_mf_n_00000000_f_r.png""",
875,Eiscue,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0875_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0875_000_mf_n_00000000_f_r.png""",
875_wohlfühlkopf,Eiscue Noice,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0875_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0875_001_mf_n_00000000_f_r.png""",
876,Indeedee,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0876_000_mo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0876_000_mo_n_00000000_f_r.png""",
876_m,Indeedee ♂,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0876_000_mo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0876_000_mo_n_00000000_f_r.png""",
876_w,Indeedee ♀,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0876_001_fo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0876_001_fo_n_00000000_f_r.png""",
877,Morpeko,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0877_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0877_000_mf_n_00000000_f_r.png""",
877_kohldampf,Morpeko Hangry,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0877_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0877_001_mf_n_00000000_f_r.png""",
878,Cufant,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0878_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0878_000_mf_n_00000000_f_r.png""",
879,Copperajah,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0879_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0879_000_mf_n_00000000_f_r.png""",
879_gmax,Gmax Copperajah,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0879_000_mf_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0879_000_mf_g_00000000_f_r.png""",
880,Dracozolt,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0880_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0880_000_uk_n_00000000_f_r.png""",
881,Arctozolt,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0881_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0881_000_uk_n_00000000_f_r.png""",
882,Dracovish,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0882_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0882_000_uk_n_00000000_f_r.png""",
883,Arctovish,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0883_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0883_000_uk_n_00000000_f_r.png""",
884,Duraludon,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0884_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0884_000_mf_n_00000000_f_r.png""",
884_gmax,Gmax Duraludon,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0884_000_mf_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0884_000_mf_g_00000000_f_r.png""",
885,Dreepy,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0885_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0885_000_mf_n_00000000_f_r.png""",
886,Drakloak,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0886_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0886_000_mf_n_00000000_f_r.png""",
887,Dragapult,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0887_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0887_000_mf_n_00000000_f_r.png""",
888,Zacian,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0888_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0888_000_uk_n_00000000_f_r.png""",
